,Year,G,Pos,AST,BLK,Player,FG,STL,PTS,TRB,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
3565,1989.0,42.0,SF,19.0,6.0,Randolph Keys,74.0,12.0,169.0,56.0,3.083333333333333,0.6619047619047621,3.7452380952380953,4.023809523809525,0.4523809523809524,1.3333333333333333,0.14285714285714285,0.2857142857142857,1.761904761904762
347,1980.0,57.0,SF,36.0,8.0,Sly Williams,104.0,19.0,266.0,121.0,3.575438596491228,0.9912280701754388,4.566666666666666,4.666666666666667,0.631578947368421,2.12280701754386,0.14035087719298245,0.3333333333333333,1.824561403508772
619,1981.0,79.0,SG,299.0,9.0,Jim Paxson,585.0,140.0,1354.0,211.0,13.494936708860758,1.6341772151898737,15.129113924050634,17.139240506329113,3.784810126582279,2.6708860759493667,0.1139240506329114,1.7721518987341771,7.405063291139242
2003,1985.0,74.0,PF,104.0,69.0,Cliff Levingston,291.0,70.0,727.0,566.0,7.551351351351352,3.622972972972973,11.174324324324324,9.824324324324325,1.4054054054054057,7.648648648648647,0.9324324324324323,0.945945945945946,3.932432432432433
3591,1989.0,77.0,PF,66.0,56.0,Brad Lohaus,210.0,30.0,502.0,256.0,5.007792207792209,1.6649350649350647,6.672727272727273,6.51948051948052,0.8571428571428571,3.3246753246753253,0.7272727272727273,0.3896103896103896,2.727272727272727
223,1980.0,80.0,SF,199.0,61.0,Cedric Maxwell,457.0,76.0,1350.0,704.0,12.88125,4.03375,16.915,16.875,2.4875,8.8,0.7625,0.95,5.7125
3193,1988.0,1.0,PG,1.0,0.0,Johnny Moore,0.0,0.0,0.0,2.0,0.2,0.8,1.0,0.0,1.0,2.0,0.0,0.0,0.0
2309,1986.0,68.0,PF,90.0,52.0,Dave Greenwood,198.0,37.0,538.0,531.0,6.094117647058822,3.5161764705882352,9.610294117647056,7.911764705882352,1.3235294117647058,7.808823529411764,0.7647058823529411,0.5441176470588235,2.9117647058823533
497,1981.0,41.0,SG,23.0,1.0,Brad Holland,47.0,21.0,130.0,29.0,2.446341463414634,0.4439024390243903,2.8902439024390243,3.1707317073170733,0.5609756097560976,0.7073170731707317,0.024390243902439025,0.5121951219512195,1.146341463414634
196,1980.0,23.0,C,14.0,5.0,Mark Landsberger,66.0,10.0,161.0,163.0,5.308695652173912,3.030434782608696,8.339130434782607,7.0,0.6086956521739131,7.086956521739131,0.21739130434782608,0.43478260869565216,2.8695652173913038
1915,1985.0,3.0,C,0.0,0.0,Chris Engler,1.0,0.0,2.0,2.0,0.5,0.26666666666666666,0.7666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
3759,1989.0,23.0,SG,97.0,3.0,Kelvin Upshaw,73.0,19.0,162.0,36.0,6.091304347826087,0.9130434782608696,7.004347826086956,7.043478260869565,4.217391304347826,1.5652173913043481,0.13043478260869565,0.8260869565217391,3.1739130434782608
2186,1985.0,80.0,SF,201.0,67.0,James Worthy*,610.0,87.0,1410.0,511.0,13.602499999999996,3.1325,16.734999999999996,17.625,2.5125,6.3875,0.8375,1.0875,7.625
2711,1987.0,78.0,PG,240.0,7.0,Craig Hodges,315.0,76.0,846.0,140.0,8.61153846153846,1.0371794871794873,9.648717948717946,10.846153846153848,3.0769230769230766,1.794871794871795,0.08974358974358974,0.9743589743589745,4.038461538461538
3786,1989.0,80.0,SF,211.0,52.0,Dominique Wilkins*,814.0,117.0,2099.0,553.0,19.91125,3.3987500000000006,23.31,26.2375,2.6375,6.9125,0.65,1.4625,10.175
1801,1984.0,36.0,SF,15.0,3.0,Rory White,80.0,15.0,186.0,74.0,3.9222222222222216,0.9722222222222222,4.894444444444444,5.166666666666667,0.4166666666666667,2.055555555555556,0.08333333333333333,0.4166666666666667,2.2222222222222223
1496,1984.0,80.0,PF,254.0,23.0,Gene Banks,424.0,105.0,1049.0,582.0,10.34375,3.390000000000001,13.73375,13.1125,3.175,7.275,0.2875,1.3125,5.3
3301,1988.0,79.0,PF,103.0,34.0,Wayman Tisdale,511.0,54.0,1268.0,491.0,12.143037974683544,2.8202531645569615,14.963291139240509,16.050632911392405,1.3037974683544304,6.2151898734177236,0.4303797468354431,0.6835443037974683,6.4683544303797476
3791,1989.0,46.0,C,88.0,80.0,Herb Williams,244.0,31.0,578.0,396.0,9.708695652173912,4.167391304347826,13.87608695652174,12.565217391304348,1.9130434782608696,8.608695652173912,1.7391304347826086,0.6739130434782609,5.304347826086956
2811,1987.0,72.0,SG,237.0,12.0,Jim Paxson,337.0,76.0,874.0,139.0,9.62361111111111,1.1388888888888888,10.7625,12.138888888888891,3.2916666666666665,1.930555555555556,0.16666666666666666,1.0555555555555556,4.6805555555555545
22,1980.0,82.0,SG,202.0,22.0,Otis Birdsong,781.0,136.0,1858.0,331.0,17.30609756097561,2.1926829268292685,19.49878048780488,22.65853658536585,2.463414634146341,4.036585365853658,0.2682926829268293,1.6585365853658536,9.524390243902438
532,1981.0,60.0,PG,195.0,7.0,Eddie Jordan,120.0,74.0,306.0,80.0,4.42,0.9383333333333332,5.358333333333333,5.1,3.25,1.3333333333333333,0.11666666666666667,1.2333333333333334,2.0
3296,1988.0,41.0,PF,11.0,3.0,Bob Thornton,59.0,9.0,147.0,99.0,2.7073170731707314,1.053658536585366,3.7609756097560982,3.5853658536585367,0.2682926829268293,2.414634146341464,0.07317073170731707,0.2195121951219512,1.4390243902439024
2886,1987.0,40.0,PG,177.0,9.0,Sedale Threatt,131.0,42.0,315.0,51.0,6.725,0.8925000000000001,7.6175,7.875,4.425,1.275,0.225,1.05,3.275
1739,1984.0,73.0,PF,184.0,74.0,Dan Roundfield,503.0,61.0,1380.0,721.0,14.426027397260272,4.505479452054795,18.931506849315067,18.904109589041095,2.5205479452054798,9.876712328767123,1.0136986301369864,0.8356164383561644,6.890410958904107
1030,1982.0,17.0,PG,44.0,1.0,Robert Smith,52.0,10.0,116.0,14.0,5.6,0.5235294117647059,6.123529411764705,6.8235294117647065,2.588235294117647,0.8235294117647058,0.05882352941176471,0.5882352941176471,3.0588235294117645
999,1982.0,77.0,SG,109.0,9.0,Clint Richardson,140.0,36.0,351.0,118.0,3.6558441558441563,0.7883116883116883,4.444155844155844,4.558441558441558,1.4155844155844155,1.5324675324675323,0.11688311688311688,0.4675324675324675,1.818181818181818
2295,1986.0,32.0,PF,5.0,4.0,Mike Gibson,20.0,8.0,48.0,40.0,1.1437499999999998,0.6124999999999999,1.7562499999999996,1.5,0.15625,1.25,0.125,0.25,0.625
574,1981.0,81.0,SF,219.0,68.0,Cedric Maxwell,441.0,79.0,1234.0,525.0,11.749382716049382,3.137037037037037,14.88641975308642,15.23456790123457,2.703703703703704,6.481481481481483,0.8395061728395061,0.9753086419753086,5.4444444444444455
975,1982.0,82.0,PG,652.0,7.0,Norm Nixon,628.0,132.0,1440.0,176.0,14.648780487804876,1.3670731707317072,16.015853658536578,17.5609756097561,7.951219512195122,2.1463414634146343,0.08536585365853659,1.6097560975609757,7.6585365853658525
2796,1987.0,1.0,PF,2.0,0.0,Calvin Natt,4.0,1.0,10.0,5.0,7.8,2.3,10.1,10.0,2.0,5.0,0.0,1.0,4.0
1876,1985.0,79.0,PG,369.0,13.0,Lester Conner,246.0,161.0,640.0,246.0,6.916455696202531,1.906329113924051,8.822784810126583,8.10126582278481,4.670886075949367,3.113924050632912,0.16455696202531644,2.037974683544304,3.113924050632912
3570,1989.0,12.0,C,7.0,8.0,Greg Kite,16.0,4.0,38.0,53.0,2.4666666666666663,2.066666666666667,4.533333333333333,3.1666666666666665,0.5833333333333334,4.416666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333
1516,1984.0,82.0,PF,157.0,33.0,Kenny Carr,518.0,68.0,1283.0,642.0,11.967073170731707,3.5012195121951217,15.468292682926831,15.646341463414636,1.9146341463414636,7.829268292682928,0.4024390243902439,0.8292682926829268,6.317073170731707
662,1981.0,47.0,PG,70.0,1.0,Jerry Sichting,34.0,23.0,93.0,43.0,1.75531914893617,0.5191489361702127,2.2744680851063834,1.9787234042553192,1.4893617021276595,0.9148936170212766,0.02127659574468085,0.4893617021276596,0.7234042553191491
1416,1983.0,81.0,PG,397.0,5.0,Rory Sparrow,392.0,107.0,936.0,230.0,9.553086419753086,1.5506172839506172,11.103703703703705,11.555555555555555,4.901234567901233,2.8395061728395063,0.061728395061728385,1.3209876543209875,4.8395061728395055
44,1980.0,67.0,PG,383.0,4.0,Quinn Buckner,306.0,135.0,719.0,238.0,9.111940298507463,2.0432835820895523,11.155223880597017,10.73134328358209,5.7164179104477615,3.5522388059701493,0.059701492537313425,2.014925373134328,4.567164179104478
2015,1985.0,79.0,C,130.0,123.0,Moses Malone*,602.0,67.0,1941.0,1031.0,18.28987341772152,5.941772151898736,24.23164556962025,24.569620253164558,1.6455696202531649,13.050632911392405,1.5569620253164558,0.8481012658227848,7.6202531645569636
2326,1986.0,5.0,SF,5.0,3.0,Rod Higgins,9.0,4.0,23.0,7.0,3.5999999999999988,0.98,4.579999999999999,4.6,1.0,1.4,0.6,0.8,1.8
711,1981.0,82.0,SG,164.0,5.0,Freeman Williams,642.0,91.0,1585.0,129.0,14.71341463414634,0.9804878048780488,15.693902439024392,19.329268292682926,2.0,1.5731707317073171,0.06097560975609756,1.1097560975609757,7.829268292682928
3295,1988.0,7.0,PF,4.0,0.0,Bob Thornton,6.0,2.0,17.0,13.0,1.9,0.8285714285714285,2.7285714285714286,2.4285714285714284,0.5714285714285714,1.8571428571428568,0.0,0.2857142857142857,0.8571428571428571
328,1980.0,76.0,PG,285.0,2.0,Lloyd Walton,110.0,43.0,270.0,91.0,3.381578947368421,0.656578947368421,4.038157894736842,3.5526315789473686,3.75,1.1973684210526316,0.02631578947368421,0.5657894736842105,1.4473684210526316
2212,1986.0,38.0,C,99.0,96.0,Sam Bowie,167.0,21.0,448.0,327.0,9.213157894736842,4.365789473684211,13.578947368421053,11.789473684210524,2.6052631578947367,8.605263157894736,2.526315789473684,0.5526315789473685,4.394736842105264
1399,1983.0,64.0,PG,311.0,14.0,Ed Sherod,171.0,96.0,395.0,149.0,5.559375,1.446875,7.00625,6.171875,4.859375,2.328125,0.21875,1.5,2.671875
1040,1982.0,61.0,SG,117.0,29.0,David Thompson*,313.0,34.0,906.0,148.0,11.29344262295082,1.280327868852459,12.573770491803277,14.852459016393444,1.9180327868852456,2.4262295081967213,0.4754098360655738,0.5573770491803278,5.131147540983607
3678,1989.0,47.0,PG,106.0,9.0,David Rivers,49.0,23.0,134.0,43.0,2.5510638297872337,0.5702127659574467,3.1212765957446815,2.851063829787234,2.25531914893617,0.9148936170212766,0.1914893617021277,0.4893617021276596,1.0425531914893618
3497,1989.0,27.0,SG,34.0,1.0,Grant Gondrezick,38.0,13.0,105.0,36.0,3.1148148148148147,0.6888888888888891,3.803703703703704,3.888888888888889,1.2592592592592593,1.3333333333333333,0.037037037037037035,0.4814814814814815,1.4074074074074074
580,1981.0,43.0,PG,73.0,0.0,Andre McCarter,51.0,14.0,122.0,39.0,2.444186046511628,0.4604651162790698,2.904651162790697,2.8372093023255816,1.6976744186046508,0.9069767441860463,0.0,0.32558139534883723,1.186046511627907
533,1981.0,30.0,SF,11.0,5.0,Walter Jordan,29.0,11.0,68.0,42.0,1.7566666666666666,0.7200000000000001,2.4766666666666666,2.2666666666666666,0.36666666666666653,1.4,0.16666666666666666,0.36666666666666653,0.9666666666666668
2500,1986.0,70.0,SG,193.0,5.0,Sedale Threatt,310.0,93.0,696.0,121.0,7.954285714285714,1.1114285714285717,9.065714285714286,9.942857142857145,2.7571428571428567,1.7285714285714286,0.07142857142857142,1.3285714285714283,4.428571428571429
1057,1982.0,70.0,SF,218.0,28.0,Wally Walker,302.0,36.0,694.0,305.0,7.994285714285714,2.0171428571428573,10.01142857142857,9.914285714285716,3.1142857142857143,4.357142857142857,0.4,0.5142857142857142,4.314285714285714
208,1980.0,80.0,PG,602.0,3.0,John Lucas,388.0,138.0,1010.0,220.0,10.8275,1.62875,12.45625,12.625,7.525,2.75,0.0375,1.725,4.85
1227,1983.0,31.0,PF,36.0,6.0,Steve Hawes,72.0,9.0,170.0,133.0,4.3032258064516125,1.8612903225806448,6.164516129032258,5.483870967741934,1.1612903225806452,4.290322580645161,0.1935483870967742,0.2903225806451613,2.3225806451612905
952,1982.0,76.0,PF,204.0,28.0,George McGinnis,141.0,96.0,354.0,398.0,3.9828947368421046,2.5842105263157897,6.567105263157894,4.657894736842105,2.6842105263157894,5.2368421052631575,0.3684210526315789,1.263157894736842,1.8552631578947367
455,1981.0,64.0,SF,84.0,12.0,Don Ford,100.0,15.0,222.0,164.0,2.846875,1.1515625,3.9984375,3.46875,1.3125,2.5625,0.1875,0.234375,1.5625
2286,1986.0,81.0,PG,177.0,1.0,Mike Evans,304.0,61.0,773.0,101.0,7.492592592592591,0.7283950617283951,8.220987654320986,9.54320987654321,2.185185185185185,1.2469135802469136,0.012345679012345678,0.7530864197530864,3.7530864197530867
2829,1987.0,75.0,SG,323.0,21.0,Robert Reid,420.0,75.0,1029.0,289.0,11.025333333333332,1.9253333333333331,12.950666666666665,13.72,4.306666666666667,3.8533333333333335,0.28,1.0,5.6
1318,1983.0,9.0,SF,12.0,2.0,Scott May,21.0,5.0,59.0,26.0,5.088888888888889,1.3888888888888888,6.477777777777778,6.5555555555555545,1.3333333333333333,2.888888888888889,0.2222222222222222,0.5555555555555556,2.333333333333333
2834,1987.0,81.0,SG,421.0,35.0,Alvin Robertson,589.0,260.0,1435.0,424.0,14.1679012345679,3.18641975308642,17.354320987654322,17.71604938271605,5.197530864197532,5.234567901234568,0.4320987654320987,3.2098765432098766,7.271604938271606
3532,1989.0,62.0,SG,103.0,30.0,Dennis Hopson,299.0,70.0,788.0,202.0,9.711290322580645,1.7870967741935486,11.498387096774195,12.709677419354836,1.6612903225806452,3.2580645161290325,0.4838709677419355,1.1290322580645162,4.82258064516129
2114,1985.0,73.0,PG,206.0,1.0,Jon Sundvold,170.0,36.0,400.0,70.0,4.632876712328766,0.5356164383561643,5.168493150684932,5.479452054794519,2.8219178082191783,0.9589041095890408,0.0136986301369863,0.4931506849315068,2.3287671232876708
2369,1986.0,80.0,C,46.0,34.0,Joe Kleine,160.0,24.0,414.0,373.0,3.9374999999999987,2.0825,6.02,5.175,0.575,4.6625,0.425,0.3,2.0
1760,1984.0,73.0,PG,239.0,1.0,Jon Sundvold,217.0,29.0,507.0,91.0,5.813698630136986,0.621917808219178,6.4356164383561625,6.945205479452055,3.2739726027397262,1.2465753424657535,0.0136986301369863,0.3972602739726027,2.9726027397260277
1388,1983.0,79.0,C,234.0,77.0,Jeff Ruland,580.0,74.0,1536.0,871.0,14.936708860759492,4.983544303797468,19.92025316455696,19.44303797468355,2.9620253164556964,11.025316455696204,0.9746835443037974,0.9367088607594936,7.341772151898733
1825,1984.0,75.0,SF,136.0,60.0,Orlando Woolridge,570.0,71.0,1444.0,369.0,14.6,2.492,17.092,19.253333333333334,1.8133333333333328,4.92,0.8,0.9466666666666668,7.6
3375,1989.0,80.0,SF,278.0,36.0,Mark Aguirre,586.0,45.0,1511.0,386.0,14.64875,2.23375,16.8825,18.8875,3.475,4.825,0.45,0.5625,7.325
474,1981.0,82.0,PF,249.0,38.0,Paul Griffin,166.0,77.0,502.0,505.0,5.095121951219512,2.8841463414634148,7.979268292682925,6.121951219512195,3.0365853658536586,6.1585365853658525,0.4634146341463415,0.9390243902439024,2.024390243902439
1897,1985.0,39.0,C,45.0,35.0,Darryl Dawkins,192.0,14.0,527.0,181.0,10.18205128205128,2.2333333333333334,12.415384615384614,13.512820512820511,1.1538461538461535,4.641025641025641,0.8974358974358975,0.35897435897435903,4.9230769230769225
2687,1987.0,19.0,SF,7.0,2.0,Kenny Green,25.0,4.0,64.0,28.0,2.563157894736842,0.6842105263157895,3.2473684210526312,3.3684210526315788,0.3684210526315789,1.4736842105263157,0.10526315789473684,0.21052631578947367,1.3157894736842106
941,1982.0,82.0,PG,384.0,9.0,Kyle Macy,486.0,143.0,1163.0,261.0,11.457317073170731,1.8292682926829267,13.286585365853655,14.182926829268293,4.682926829268292,3.182926829268293,0.1097560975609756,1.7439024390243902,5.926829268292682
2446,1986.0,81.0,PF,78.0,32.0,Ben Poquette,166.0,33.0,406.0,373.0,3.9061728395061732,2.0827160493827157,5.988888888888888,5.012345679012347,0.9629629629629628,4.604938271604938,0.3950617283950617,0.4074074074074074,2.049382716049383
1885,1985.0,4.0,PG,22.0,0.0,Charlie Criss,7.0,3.0,18.0,14.0,4.425,1.625,6.05,4.5,5.5,3.5,0.0,0.75,1.75
1034,1982.0,4.0,SF,4.0,0.0,Larry Spriggs,7.0,2.0,14.0,6.0,2.825,0.7500000000000001,3.575,3.5,1.0,1.5,0.0,0.5,1.75
3567,1989.0,81.0,SF,294.0,13.0,Bernard King*,654.0,64.0,1674.0,384.0,16.0,2.1814814814814816,18.18148148148148,20.666666666666668,3.6296296296296298,4.7407407407407405,0.16049382716049382,0.7901234567901234,8.074074074074074
914,1982.0,26.0,PF,33.0,10.0,Mitch Kupchak,153.0,12.0,371.0,210.0,10.830769230769231,3.484615384615384,14.315384615384614,14.269230769230768,1.2692307692307692,8.076923076923077,0.38461538461538464,0.4615384615384616,5.884615384615384
216,1980.0,39.0,PF,26.0,6.0,Steve Malovic,31.0,8.0,80.0,86.0,1.6487179487179486,0.9897435897435896,2.638461538461538,2.051282051282051,0.6666666666666666,2.2051282051282053,0.15384615384615385,0.20512820512820512,0.7948717948717948
660,1981.0,22.0,PF,24.0,9.0,John Shumate,56.0,21.0,165.0,87.0,5.722727272727273,1.9909090909090912,7.713636363636364,7.5,1.0909090909090908,3.954545454545455,0.4090909090909091,0.9545454545454546,2.5454545454545454
1938,1985.0,78.0,SF,94.0,2.0,Kevin Grevey,190.0,30.0,476.0,103.0,4.756410256410256,0.6512820512820513,5.407692307692308,6.102564102564102,1.205128205128205,1.3205128205128205,0.02564102564102564,0.38461538461538464,2.435897435897436
3685,1989.0,2.0,SG,0.0,0.0,Rob Rose,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0
1673,1984.0,57.0,SF,47.0,2.0,Pace Mannion,50.0,25.0,121.0,59.0,1.73859649122807,0.5561403508771929,2.294736842105263,2.12280701754386,0.8245614035087719,1.0350877192982455,0.03508771929824561,0.43859649122807015,0.8771929824561403
3185,1988.0,68.0,SF,68.0,13.0,Mike Mitchell,378.0,31.0,919.0,198.0,10.216176470588234,1.3588235294117648,11.575,13.514705882352944,1.0,2.9117647058823533,0.19117647058823528,0.4558823529411765,5.5588235294117645
666,1981.0,76.0,SG,372.0,18.0,Phil Smith,519.0,84.0,1279.0,156.0,13.442105263157892,1.223684210526316,14.66578947368421,16.82894736842105,4.894736842105263,2.0526315789473686,0.2368421052631579,1.1052631578947372,6.828947368421053
1381,1983.0,77.0,PF,145.0,58.0,Cliff Robinson,587.0,61.0,1387.0,856.0,13.748051948051947,4.91038961038961,18.65844155844156,18.01298701298701,1.8831168831168832,11.116883116883118,0.7532467532467533,0.7922077922077922,7.6233766233766245
2495,1986.0,80.0,C,168.0,109.0,LaSalle Thompson,411.0,71.0,1024.0,770.0,9.89375,4.525,14.41875,12.8,2.1,9.625,1.3625,0.8875,5.1375
3088,1988.0,75.0,PG,231.0,5.0,Gerald Henderson,194.0,69.0,595.0,107.0,6.428,0.8666666666666667,7.294666666666666,7.933333333333334,3.08,1.4266666666666667,0.06666666666666668,0.92,2.5866666666666664
1510,1984.0,47.0,SF,88.0,14.0,Michael Brooks,213.0,50.0,530.0,342.0,8.72127659574468,3.3191489361702127,12.040425531914892,11.27659574468085,1.8723404255319152,7.276595744680852,0.2978723404255319,1.0638297872340423,4.531914893617022
2145,1985.0,54.0,PF,17.0,7.0,Pete Verhoeven,51.0,15.0,123.0,63.0,1.7518518518518518,0.588888888888889,2.3407407407407406,2.2777777777777777,0.3148148148148148,1.1666666666666667,0.12962962962962962,0.2777777777777778,0.9444444444444444
152,1980.0,82.0,C,198.0,54.0,Dan Issel*,715.0,88.0,1951.0,719.0,18.009756097560974,4.0268292682926825,22.036585365853657,23.792682926829272,2.414634146341464,8.768292682926829,0.6585365853658537,1.0731707317073171,8.71951219512195
3506,1989.0,82.0,PF,103.0,55.0,A.C. Green,401.0,94.0,1088.0,739.0,10.028048780487804,4.15,14.178048780487805,13.268292682926829,1.2560975609756098,9.01219512195122,0.6707317073170732,1.146341463414634,4.890243902439026
2638,1987.0,81.0,SF,162.0,7.0,Adrian Dantley*,601.0,63.0,1742.0,332.0,16.196296296296293,1.8987654320987652,18.095061728395066,21.506172839506174,2.0,4.098765432098766,0.08641975308641975,0.7777777777777778,7.419753086419753
3113,1988.0,68.0,PG,395.0,5.0,Jay Humphries,284.0,81.0,683.0,174.0,8.610294117647058,1.4029411764705884,10.013235294117646,10.044117647058824,5.8088235294117645,2.5588235294117645,0.07352941176470587,1.1911764705882353,4.176470588235294
863,1982.0,81.0,PG,316.0,20.0,Lionel Hollins,380.0,103.0,894.0,187.0,8.975308641975309,1.3790123456790122,10.35432098765432,11.037037037037036,3.9012345679012346,2.308641975308642,0.2469135802469136,1.271604938271605,4.691358024691358
1255,1983.0,78.0,PF,255.0,46.0,Mickey Johnson,391.0,82.0,1097.0,494.0,11.0,3.0256410256410264,14.025641025641027,14.064102564102564,3.2692307692307687,6.333333333333332,0.5897435897435898,1.051282051282051,5.012820512820513
1127,1983.0,82.0,SF,262.0,39.0,Michael Brooks,402.0,112.0,1002.0,521.0,9.682926829268293,3.09390243902439,12.776829268292685,12.219512195121949,3.1951219512195124,6.353658536585367,0.475609756097561,1.3658536585365857,4.902439024390244
2208,1986.0,77.0,SG,261.0,17.0,Otis Birdsong,542.0,85.0,1214.0,202.0,12.418181818181818,1.4467532467532467,13.864935064935064,15.766233766233766,3.389610389610389,2.623376623376624,0.2207792207792208,1.103896103896104,7.038961038961038
1428,1983.0,44.0,PF,34.0,7.0,Corny Thompson,43.0,12.0,122.0,120.0,2.1931818181818183,1.2204545454545457,3.4136363636363636,2.772727272727273,0.7727272727272727,2.727272727272727,0.1590909090909091,0.2727272727272727,0.9772727272727272
1288,1983.0,79.0,SF,291.0,41.0,Albert King,582.0,95.0,1346.0,456.0,13.4,2.825316455696203,16.225316455696202,17.037974683544302,3.683544303797469,5.772151898734178,0.5189873417721519,1.2025316455696202,7.367088607594937
2002,1985.0,82.0,PG,613.0,30.0,Fat Lever,424.0,202.0,1051.0,411.0,10.984146341463413,2.8536585365853657,13.83780487804878,12.817073170731707,7.475609756097561,5.012195121951219,0.36585365853658536,2.463414634146341,5.170731707317073
2417,1986.0,12.0,PG,19.0,3.0,Perry Moss,21.0,6.0,55.0,25.0,3.7,1.0583333333333331,4.758333333333333,4.583333333333333,1.5833333333333333,2.083333333333333,0.25,0.5,1.75
